danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.48,0.0569,7,-24.005,1,0.0352,0.969,0.87,0.111,0.224,60.004,audio_features,6kgo930u6r7SUYCbtoGBpY,spotify:track:6kgo930u6r7SUYCbtoGBpY,https://api.spotify.com/v1/tracks/6kgo930u6r7SUYCbtoGBpY,https://api.spotify.com/v1/audio-analysis/6kgo930u6r7SUYCbtoGBpY,154567,4
0.617,0.127,11,-17.301,0,0.0386,0.956,0.707,0.111,0.198,116.099,audio_features,4oNCXU6RZG6qpVDAfZUoEh,spotify:track:4oNCXU6RZG6qpVDAfZUoEh,https://api.spotify.com/v1/tracks/4oNCXU6RZG6qpVDAfZUoEh,https://api.spotify.com/v1/audio-analysis/4oNCXU6RZG6qpVDAfZUoEh,128000,4
0.537,0.252,7,-21.415,1,0.0388,0.955,0.891,0.112,0.0952,73.955,audio_features,2QFkWZArmWfAwDHHkkKYaV,spotify:track:2QFkWZArmWfAwDHHkkKYaV,https://api.spotify.com/v1/tracks/2QFkWZArmWfAwDHHkkKYaV,https://api.spotify.com/v1/audio-analysis/2QFkWZArmWfAwDHHkkKYaV,184948,4
0.653,0.134,4,-19.707,1,0.062,0.836,0.876,0.0908,0.0937,120.033,audio_features,5483XAumUCO44oXXH5lxfg,spotify:track:5483XAumUCO44oXXH5lxfg,https://api.spotify.com/v1/tracks/5483XAumUCO44oXXH5lxfg,https://api.spotify.com/v1/audio-analysis/5483XAumUCO44oXXH5lxfg,157681,4
0.591,0.0949,6,-15.708,0,0.0462,0.967,0.902,0.103,0.146,136.406,audio_features,1a2BXMnQbjArGITwt3bMD9,spotify:track:1a2BXMnQbjArGITwt3bMD9,https://api.spotify.com/v1/tracks/1a2BXMnQbjArGITwt3bMD9,https://api.spotify.com/v1/audio-analysis/1a2BXMnQbjArGITwt3bMD9,121765,5
0.496,0.103,5,-21.476,0,0.035,0.933,0.893,0.111,0.0696,143.55,audio_features,3ECCf01lcaoLsIR9wRkcRO,spotify:track:3ECCf01lcaoLsIR9wRkcRO,https://api.spotify.com/v1/tracks/3ECCf01lcaoLsIR9wRkcRO,https://api.spotify.com/v1/audio-analysis/3ECCf01lcaoLsIR9wRkcRO,149708,3
0.605,0.055,10,-22.641,0,0.0313,0.95,0.907,0.113,0.139,74.966,audio_features,5IYnFJVBmhQGGluaHAHZaf,spotify:track:5IYnFJVBmhQGGluaHAHZaf,https://api.spotify.com/v1/tracks/5IYnFJVBmhQGGluaHAHZaf,https://api.spotify.com/v1/audio-analysis/5IYnFJVBmhQGGluaHAHZaf,135700,4
0.646,0.153,5,-20.776,1,0.0362,0.946,0.821,0.207,0.124,92.699,audio_features,65g63lVQqRCZsqROayNak9,spotify:track:65g63lVQqRCZsqROayNak9,https://api.spotify.com/v1/tracks/65g63lVQqRCZsqROayNak9,https://api.spotify.com/v1/audio-analysis/65g63lVQqRCZsqROayNak9,165724,4
0.665,0.0654,11,-18.799,0,0.0466,0.963,0.901,0.111,0.299,127.191,audio_features,0fOzbcpxqSgX5KhLwfdGyi,spotify:track:0fOzbcpxqSgX5KhLwfdGyi,https://api.spotify.com/v1/tracks/0fOzbcpxqSgX5KhLwfdGyi,https://api.spotify.com/v1/audio-analysis/0fOzbcpxqSgX5KhLwfdGyi,131519,4
0.476,0.064,11,-17.377,0,0.0411,0.939,0.872,0.109,0.146,73.825,audio_features,5iFHdi7BB0koNu8t2Ug82n,spotify:track:5iFHdi7BB0koNu8t2Ug82n,https://api.spotify.com/v1/tracks/5iFHdi7BB0koNu8t2Ug82n,https://api.spotify.com/v1/audio-analysis/5iFHdi7BB0koNu8t2Ug82n,193417,4
0.525,0.0856,0,-16.351,1,0.0395,0.976,0.865,0.118,0.121,74.038,audio_features,0RsUZkIIsJAXDzsDa5xz12,spotify:track:0RsUZkIIsJAXDzsDa5xz12,https://api.spotify.com/v1/tracks/0RsUZkIIsJAXDzsDa5xz12,https://api.spotify.com/v1/audio-analysis/0RsUZkIIsJAXDzsDa5xz12,150088,4
0.756,0.0881,9,-19.834,0,0.0501,0.94,0.911,0.111,0.165,124.082,audio_features,5LdVyywNiR4gqPPM3yqVSR,spotify:track:5LdVyywNiR4gqPPM3yqVSR,https://api.spotify.com/v1/tracks/5LdVyywNiR4gqPPM3yqVSR,https://api.spotify.com/v1/audio-analysis/5LdVyywNiR4gqPPM3yqVSR,200235,4
0.413,0.0324,5,-25.884,1,0.0273,0.922,0.855,0.0946,0.0727,74.943,audio_features,7cEcI3DZiwBrFcF3bAeBuL,spotify:track:7cEcI3DZiwBrFcF3bAeBuL,https://api.spotify.com/v1/tracks/7cEcI3DZiwBrFcF3bAeBuL,https://api.spotify.com/v1/audio-analysis/7cEcI3DZiwBrFcF3bAeBuL,166599,4
0.521,0.0506,7,-23.566,1,0.0377,0.979,0.872,0.114,0.0603,93.017,audio_features,0vUcaGixVs5gRwdmvJapA7,spotify:track:0vUcaGixVs5gRwdmvJapA7,https://api.spotify.com/v1/tracks/0vUcaGixVs5gRwdmvJapA7,https://api.spotify.com/v1/audio-analysis/0vUcaGixVs5gRwdmvJapA7,168458,4
0.586,0.0459,3,-21.804,1,0.0311,0.984,0.936,0.128,0.0674,75.0,audio_features,0fdn9DETYyIN4sEuSqkm1x,spotify:track:0fdn9DETYyIN4sEuSqkm1x,https://api.spotify.com/v1/tracks/0fdn9DETYyIN4sEuSqkm1x,https://api.spotify.com/v1/audio-analysis/0fdn9DETYyIN4sEuSqkm1x,149600,4
0.465,0.0375,4,-22.686,0,0.0352,0.921,0.853,0.096,0.0796,85.019,audio_features,7wjaxqy8HJOMfX1qoZNdTZ,spotify:track:7wjaxqy8HJOMfX1qoZNdTZ,https://api.spotify.com/v1/tracks/7wjaxqy8HJOMfX1qoZNdTZ,https://api.spotify.com/v1/audio-analysis/7wjaxqy8HJOMfX1qoZNdTZ,156130,4
0.616,0.171,10,-17.482,0,0.0405,0.993,0.929,0.11,0.213,84.064,audio_features,2B8K5m8XwCz2MJvahACTjD,spotify:track:2B8K5m8XwCz2MJvahACTjD,https://api.spotify.com/v1/tracks/2B8K5m8XwCz2MJvahACTjD,https://api.spotify.com/v1/audio-analysis/2B8K5m8XwCz2MJvahACTjD,140804,4
0.406,0.103,2,-17.993,1,0.0408,0.972,0.9,0.112,0.182,67.543,audio_features,7Cr1H2QTtm9KXobncJOkJF,spotify:track:7Cr1H2QTtm9KXobncJOkJF,https://api.spotify.com/v1/tracks/7Cr1H2QTtm9KXobncJOkJF,https://api.spotify.com/v1/audio-analysis/7Cr1H2QTtm9KXobncJOkJF,146867,4
0.464,0.0644,0,-22.061,1,0.0408,0.984,0.913,0.112,0.269,67.627,audio_features,5bUMUrnrWr29gSRy7UgUOO,spotify:track:5bUMUrnrWr29gSRy7UgUOO,https://api.spotify.com/v1/tracks/5bUMUrnrWr29gSRy7UgUOO,https://api.spotify.com/v1/audio-analysis/5bUMUrnrWr29gSRy7UgUOO,179635,3
0.587,0.101,6,-19.363,0,0.035,0.895,0.915,0.111,0.167,74.047,audio_features,3lt88w6SiiTWWvG0LYXRjx,spotify:track:3lt88w6SiiTWWvG0LYXRjx,https://api.spotify.com/v1/tracks/3lt88w6SiiTWWvG0LYXRjx,https://api.spotify.com/v1/audio-analysis/3lt88w6SiiTWWvG0LYXRjx,178300,4
0.546,0.132,11,-18.227,0,0.0344,0.636,0.903,0.135,0.15,130.016,audio_features,3nBn6Ox2yVzTuAmi2rbo9H,spotify:track:3nBn6Ox2yVzTuAmi2rbo9H,https://api.spotify.com/v1/tracks/3nBn6Ox2yVzTuAmi2rbo9H,https://api.spotify.com/v1/audio-analysis/3nBn6Ox2yVzTuAmi2rbo9H,156753,4
0.577,0.0406,11,-21.477,1,0.0482,0.965,0.873,0.11,0.297,149.851,audio_features,1AL54jGmiH5sEn7OUIbVVP,spotify:track:1AL54jGmiH5sEn7OUIbVVP,https://api.spotify.com/v1/tracks/1AL54jGmiH5sEn7OUIbVVP,https://api.spotify.com/v1/audio-analysis/1AL54jGmiH5sEn7OUIbVVP,161698,4
0.469,0.0737,2,-22.375,1,0.0413,0.969,0.922,0.111,0.204,144.04,audio_features,7hwwc6qNtXxwurI2AcDg3E,spotify:track:7hwwc6qNtXxwurI2AcDg3E,https://api.spotify.com/v1/tracks/7hwwc6qNtXxwurI2AcDg3E,https://api.spotify.com/v1/audio-analysis/7hwwc6qNtXxwurI2AcDg3E,163656,4
0.55,0.0907,6,-16.55,1,0.0348,0.994,0.928,0.111,0.135,83.041,audio_features,5vAUwAzCryz0XuR6QdGwbk,spotify:track:5vAUwAzCryz0XuR6QdGwbk,https://api.spotify.com/v1/tracks/5vAUwAzCryz0XuR6QdGwbk,https://api.spotify.com/v1/audio-analysis/5vAUwAzCryz0XuR6QdGwbk,124854,4
0.463,0.114,1,-17.919,0,0.0297,0.932,0.88,0.107,0.0681,149.941,audio_features,1E5wZo0royZB8p9rt7TRB8,spotify:track:1E5wZo0royZB8p9rt7TRB8,https://api.spotify.com/v1/tracks/1E5wZo0royZB8p9rt7TRB8,https://api.spotify.com/v1/audio-analysis/1E5wZo0royZB8p9rt7TRB8,135400,4
0.476,0.104,11,-20.96,0,0.0296,0.932,0.894,0.111,0.0386,70.003,audio_features,07niZTYNkvPcw61OX0YSR6,spotify:track:07niZTYNkvPcw61OX0YSR6,https://api.spotify.com/v1/tracks/07niZTYNkvPcw61OX0YSR6,https://api.spotify.com/v1/audio-analysis/07niZTYNkvPcw61OX0YSR6,205795,4
0.388,0.0247,7,-22.376,1,0.042,0.978,0.911,0.111,0.336,78.486,audio_features,1ScBivNTBV7KVIjumkFvFE,spotify:track:1ScBivNTBV7KVIjumkFvFE,https://api.spotify.com/v1/tracks/1ScBivNTBV7KVIjumkFvFE,https://api.spotify.com/v1/audio-analysis/1ScBivNTBV7KVIjumkFvFE,149973,3
0.297,0.0991,11,-20.172,0,0.0393,0.92,0.897,0.111,0.171,35.366,audio_features,1vlaBhPNXdqdhdjkwV8VCv,spotify:track:1vlaBhPNXdqdhdjkwV8VCv,https://api.spotify.com/v1/tracks/1vlaBhPNXdqdhdjkwV8VCv,https://api.spotify.com/v1/audio-analysis/1vlaBhPNXdqdhdjkwV8VCv,174542,4
0.302,0.127,9,-19.69,0,0.0386,0.905,0.91,0.0965,0.137,109.262,audio_features,0yVsNXZjSNO0uLhPs8pynS,spotify:track:0yVsNXZjSNO0uLhPs8pynS,https://api.spotify.com/v1/tracks/0yVsNXZjSNO0uLhPs8pynS,https://api.spotify.com/v1/audio-analysis/0yVsNXZjSNO0uLhPs8pynS,192047,4
0.499,0.218,11,-17.352,1,0.037,0.863,0.903,0.111,0.172,140.109,audio_features,3TR4OoqzX947WgOxG1d5F3,spotify:track:3TR4OoqzX947WgOxG1d5F3,https://api.spotify.com/v1/tracks/3TR4OoqzX947WgOxG1d5F3,https://api.spotify.com/v1/audio-analysis/3TR4OoqzX947WgOxG1d5F3,144857,4
0.496,0.134,3,-15.87,1,0.0293,0.984,0.936,0.107,0.0537,64.96,audio_features,2O6ok8mA213SiKlHD3yOPt,spotify:track:2O6ok8mA213SiKlHD3yOPt,https://api.spotify.com/v1/tracks/2O6ok8mA213SiKlHD3yOPt,https://api.spotify.com/v1/audio-analysis/2O6ok8mA213SiKlHD3yOPt,136765,4
0.559,0.176,4,-15.088,0,0.0325,0.298,0.856,0.181,0.0473,106.999,audio_features,0WUmEgNPYXDCe8zwecTlYk,spotify:track:0WUmEgNPYXDCe8zwecTlYk,https://api.spotify.com/v1/tracks/0WUmEgNPYXDCe8zwecTlYk,https://api.spotify.com/v1/audio-analysis/0WUmEgNPYXDCe8zwecTlYk,125607,4
0.454,0.0699,4,-20.839,0,0.0516,0.264,0.889,0.108,0.0858,64.443,audio_features,2MQhJVwdsmdfG5qK96tEHH,spotify:track:2MQhJVwdsmdfG5qK96tEHH,https://api.spotify.com/v1/tracks/2MQhJVwdsmdfG5qK96tEHH,https://api.spotify.com/v1/audio-analysis/2MQhJVwdsmdfG5qK96tEHH,174753,4
0.668,0.122,1,-17.167,0,0.0539,0.279,0.473,0.0883,0.433,120.07,audio_features,1UdPbtn1tr1fm1d0FcrgAg,spotify:track:1UdPbtn1tr1fm1d0FcrgAg,https://api.spotify.com/v1/tracks/1UdPbtn1tr1fm1d0FcrgAg,https://api.spotify.com/v1/audio-analysis/1UdPbtn1tr1fm1d0FcrgAg,205000,4
0.454,0.119,11,-21.969,1,0.0305,0.964,0.905,0.11,0.104,75.959,audio_features,2g7oWQYXIurU5x2YtMAC7H,spotify:track:2g7oWQYXIurU5x2YtMAC7H,https://api.spotify.com/v1/tracks/2g7oWQYXIurU5x2YtMAC7H,https://api.spotify.com/v1/audio-analysis/2g7oWQYXIurU5x2YtMAC7H,146496,4
0.392,0.194,5,-16.216,0,0.034,0.98,0.91,0.118,0.179,108.663,audio_features,4gAlANEHRk0T04OKXNc9vy,spotify:track:4gAlANEHRk0T04OKXNc9vy,https://api.spotify.com/v1/tracks/4gAlANEHRk0T04OKXNc9vy,https://api.spotify.com/v1/audio-analysis/4gAlANEHRk0T04OKXNc9vy,182434,4
0.595,0.13,0,-19.655,1,0.034,0.97,0.868,0.111,0.181,100.93,audio_features,6f6qUsqIfRIEqHJuL6EFAn,spotify:track:6f6qUsqIfRIEqHJuL6EFAn,https://api.spotify.com/v1/tracks/6f6qUsqIfRIEqHJuL6EFAn,https://api.spotify.com/v1/audio-analysis/6f6qUsqIfRIEqHJuL6EFAn,162902,4
0.378,0.0684,8,-19.494,1,0.0413,0.985,0.915,0.107,0.134,77.328,audio_features,1t2lWnGFqsejjpEUIoziKU,spotify:track:1t2lWnGFqsejjpEUIoziKU,https://api.spotify.com/v1/tracks/1t2lWnGFqsejjpEUIoziKU,https://api.spotify.com/v1/audio-analysis/1t2lWnGFqsejjpEUIoziKU,145603,3
0.604,0.216,11,-18.172,0,0.0412,0.873,0.863,0.111,0.0708,72.029,audio_features,3XW2ewe1iNoBlHTYPUi39V,spotify:track:3XW2ewe1iNoBlHTYPUi39V,https://api.spotify.com/v1/tracks/3XW2ewe1iNoBlHTYPUi39V,https://api.spotify.com/v1/audio-analysis/3XW2ewe1iNoBlHTYPUi39V,167820,4
0.665,0.12,9,-20.333,0,0.0358,0.925,0.899,0.111,0.147,99.958,audio_features,1bUiyTithUxLGEMZ2RD8US,spotify:track:1bUiyTithUxLGEMZ2RD8US,https://api.spotify.com/v1/tracks/1bUiyTithUxLGEMZ2RD8US,https://api.spotify.com/v1/audio-analysis/1bUiyTithUxLGEMZ2RD8US,141613,4
0.498,0.119,0,-20.206,1,0.0286,0.874,0.942,0.111,0.0532,74.921,audio_features,72eV4iUZ0MHnx35ARmPwYY,spotify:track:72eV4iUZ0MHnx35ARmPwYY,https://api.spotify.com/v1/tracks/72eV4iUZ0MHnx35ARmPwYY,https://api.spotify.com/v1/audio-analysis/72eV4iUZ0MHnx35ARmPwYY,136258,4
0.394,0.0985,5,-22.02,1,0.0338,0.92,0.875,0.142,0.105,139.833,audio_features,7AhQiikvGQzcr2Kpb74fLG,spotify:track:7AhQiikvGQzcr2Kpb74fLG,https://api.spotify.com/v1/tracks/7AhQiikvGQzcr2Kpb74fLG,https://api.spotify.com/v1/audio-analysis/7AhQiikvGQzcr2Kpb74fLG,145286,4
0.634,0.306,11,-18.009,0,0.0353,0.981,0.949,0.106,0.279,71.015,audio_features,6lCPEra6l4YkPkXVZeFqeT,spotify:track:6lCPEra6l4YkPkXVZeFqeT,https://api.spotify.com/v1/tracks/6lCPEra6l4YkPkXVZeFqeT,https://api.spotify.com/v1/audio-analysis/6lCPEra6l4YkPkXVZeFqeT,155574,4
0.482,0.0432,5,-23.186,1,0.0316,0.935,0.856,0.111,0.0775,75.033,audio_features,5r9fTbn6YZVxHKaU4Rze3t,spotify:track:5r9fTbn6YZVxHKaU4Rze3t,https://api.spotify.com/v1/tracks/5r9fTbn6YZVxHKaU4Rze3t,https://api.spotify.com/v1/audio-analysis/5r9fTbn6YZVxHKaU4Rze3t,167582,4
0.699,0.0356,2,-20.645,0,0.0432,0.965,0.925,0.113,0.326,97.045,audio_features,0MeFxDLrLaw3n0sSjIXYvn,spotify:track:0MeFxDLrLaw3n0sSjIXYvn,https://api.spotify.com/v1/tracks/0MeFxDLrLaw3n0sSjIXYvn,https://api.spotify.com/v1/audio-analysis/0MeFxDLrLaw3n0sSjIXYvn,164454,4
0.255,0.00954,2,-27.838,1,0.04,0.99,0.806,0.0992,0.225,71.052,audio_features,5UZdpqf1F4fvDqvGYC2sRt,spotify:track:5UZdpqf1F4fvDqvGYC2sRt,https://api.spotify.com/v1/tracks/5UZdpqf1F4fvDqvGYC2sRt,https://api.spotify.com/v1/audio-analysis/5UZdpqf1F4fvDqvGYC2sRt,155077,4
0.611,0.0622,4,-21.731,0,0.0379,0.95,0.928,0.111,0.0602,73.04,audio_features,4mQEVCbtbQuiOYouVR0fcs,spotify:track:4mQEVCbtbQuiOYouVR0fcs,https://api.spotify.com/v1/tracks/4mQEVCbtbQuiOYouVR0fcs,https://api.spotify.com/v1/audio-analysis/4mQEVCbtbQuiOYouVR0fcs,147558,4
0.489,0.185,2,-21.407,0,0.0282,0.762,0.893,0.111,0.135,149.927,audio_features,1xn4V99fkCg868FBTlQSyC,spotify:track:1xn4V99fkCg868FBTlQSyC,https://api.spotify.com/v1/tracks/1xn4V99fkCg868FBTlQSyC,https://api.spotify.com/v1/audio-analysis/1xn4V99fkCg868FBTlQSyC,181256,4
0.243,0.0727,3,-22.296,1,0.0297,0.857,0.874,0.107,0.151,81.579,audio_features,2o41jDa4T0QKF9804tqyka,spotify:track:2o41jDa4T0QKF9804tqyka,https://api.spotify.com/v1/tracks/2o41jDa4T0QKF9804tqyka,https://api.spotify.com/v1/audio-analysis/2o41jDa4T0QKF9804tqyka,222992,4
0.317,0.0992,4,-20.105,1,0.0301,0.891,0.863,0.111,0.15,95.929,audio_features,09o3Sp5xVj63YQIoMmPHad,spotify:track:09o3Sp5xVj63YQIoMmPHad,https://api.spotify.com/v1/tracks/09o3Sp5xVj63YQIoMmPHad,https://api.spotify.com/v1/audio-analysis/09o3Sp5xVj63YQIoMmPHad,131592,1
0.311,0.0541,2,-21.289,1,0.0486,0.994,0.926,0.112,0.281,59.549,audio_features,7GuN1Fddm0hCfppgIDUArP,spotify:track:7GuN1Fddm0hCfppgIDUArP,https://api.spotify.com/v1/tracks/7GuN1Fddm0hCfppgIDUArP,https://api.spotify.com/v1/audio-analysis/7GuN1Fddm0hCfppgIDUArP,139072,4
0.584,0.0374,7,-22.862,1,0.0418,0.969,0.884,0.112,0.173,116.88,audio_features,2ZSCtZBMhLuINrMNF23v2e,spotify:track:2ZSCtZBMhLuINrMNF23v2e,https://api.spotify.com/v1/tracks/2ZSCtZBMhLuINrMNF23v2e,https://api.spotify.com/v1/audio-analysis/2ZSCtZBMhLuINrMNF23v2e,167525,4
0.348,0.0549,4,-21.011,0,0.0358,0.989,0.92,0.108,0.237,76.177,audio_features,23sRVWvfwWdagkqC95eS6n,spotify:track:23sRVWvfwWdagkqC95eS6n,https://api.spotify.com/v1/tracks/23sRVWvfwWdagkqC95eS6n,https://api.spotify.com/v1/audio-analysis/23sRVWvfwWdagkqC95eS6n,168185,3
0.292,0.164,7,-16.975,1,0.0295,0.736,0.708,0.111,0.0666,103.411,audio_features,1chT7Yo3zSvjFPRQ20fWFH,spotify:track:1chT7Yo3zSvjFPRQ20fWFH,https://api.spotify.com/v1/tracks/1chT7Yo3zSvjFPRQ20fWFH,https://api.spotify.com/v1/audio-analysis/1chT7Yo3zSvjFPRQ20fWFH,171088,5
0.248,0.0978,9,-24.103,0,0.0377,0.97,0.94,0.0849,0.0426,114.844,audio_features,5iR4ziuzYZO1VondRmrvsc,spotify:track:5iR4ziuzYZO1VondRmrvsc,https://api.spotify.com/v1/tracks/5iR4ziuzYZO1VondRmrvsc,https://api.spotify.com/v1/audio-analysis/5iR4ziuzYZO1VondRmrvsc,137067,4
0.704,0.079,7,-13.212,1,0.0555,0.954,0.892,0.107,0.107,114.061,audio_features,4YhxXaf6Qrn5DrmgEfhwLH,spotify:track:4YhxXaf6Qrn5DrmgEfhwLH,https://api.spotify.com/v1/tracks/4YhxXaf6Qrn5DrmgEfhwLH,https://api.spotify.com/v1/audio-analysis/4YhxXaf6Qrn5DrmgEfhwLH,216316,4
0.438,0.0751,5,-17.726,1,0.0322,0.987,0.91,0.104,0.0694,62.055,audio_features,09LGPIStoVjhEWYV5PG9M6,spotify:track:09LGPIStoVjhEWYV5PG9M6,https://api.spotify.com/v1/tracks/09LGPIStoVjhEWYV5PG9M6,https://api.spotify.com/v1/audio-analysis/09LGPIStoVjhEWYV5PG9M6,161614,4
0.285,0.0337,7,-17.646,1,0.0354,0.995,0.7,0.107,0.0747,143.627,audio_features,794SxkpLERVaBoag5946LG,spotify:track:794SxkpLERVaBoag5946LG,https://api.spotify.com/v1/tracks/794SxkpLERVaBoag5946LG,https://api.spotify.com/v1/audio-analysis/794SxkpLERVaBoag5946LG,138762,4
0.17,0.087,6,-20.48,0,0.0415,0.987,0.873,0.101,0.0742,71.901,audio_features,4RQFT3aZPjhuafwXNUnL6x,spotify:track:4RQFT3aZPjhuafwXNUnL6x,https://api.spotify.com/v1/tracks/4RQFT3aZPjhuafwXNUnL6x,https://api.spotify.com/v1/audio-analysis/4RQFT3aZPjhuafwXNUnL6x,145187,4
0.597,0.115,7,-18.215,1,0.0373,0.954,0.923,0.11,0.13,97.044,audio_features,3YTZyDywwVOWOXw2d970Dx,spotify:track:3YTZyDywwVOWOXw2d970Dx,https://api.spotify.com/v1/tracks/3YTZyDywwVOWOXw2d970Dx,https://api.spotify.com/v1/audio-analysis/3YTZyDywwVOWOXw2d970Dx,190820,4
0.313,0.101,1,-12.962,0,0.0662,0.966,0.898,0.107,0.0693,177.785,audio_features,7Dxb8siYBoC5rZRPTmhob4,spotify:track:7Dxb8siYBoC5rZRPTmhob4,https://api.spotify.com/v1/tracks/7Dxb8siYBoC5rZRPTmhob4,https://api.spotify.com/v1/audio-analysis/7Dxb8siYBoC5rZRPTmhob4,209326,4
0.593,0.0893,6,-19.912,0,0.0297,0.981,0.907,0.108,0.0956,118.461,audio_features,0Y12GuKnIa7ObO8s6E0D9X,spotify:track:0Y12GuKnIa7ObO8s6E0D9X,https://api.spotify.com/v1/tracks/0Y12GuKnIa7ObO8s6E0D9X,https://api.spotify.com/v1/audio-analysis/0Y12GuKnIa7ObO8s6E0D9X,178009,4
0.191,0.0629,4,-24.437,0,0.0462,0.947,0.877,0.101,0.0547,219.483,audio_features,4tfaUHGYBCMliBaOHM5vHX,spotify:track:4tfaUHGYBCMliBaOHM5vHX,https://api.spotify.com/v1/tracks/4tfaUHGYBCMliBaOHM5vHX,https://api.spotify.com/v1/audio-analysis/4tfaUHGYBCMliBaOHM5vHX,159818,5
0.49,0.204,10,-14.573,1,0.0331,0.972,0.794,0.115,0.178,106.687,audio_features,1c3QWfGAadGw4ywwmLx5ju,spotify:track:1c3QWfGAadGw4ywwmLx5ju,https://api.spotify.com/v1/tracks/1c3QWfGAadGw4ywwmLx5ju,https://api.spotify.com/v1/audio-analysis/1c3QWfGAadGw4ywwmLx5ju,150307,4
0.672,0.114,7,-19.926,0,0.0388,0.802,0.856,0.0968,0.22,103.98,audio_features,2bMSh7BYTXtL5h3dGJlfl7,spotify:track:2bMSh7BYTXtL5h3dGJlfl7,https://api.spotify.com/v1/tracks/2bMSh7BYTXtL5h3dGJlfl7,https://api.spotify.com/v1/audio-analysis/2bMSh7BYTXtL5h3dGJlfl7,166334,4
0.411,0.218,0,-18.786,1,0.0296,0.655,0.766,0.0867,0.105,79.841,audio_features,5ubuyElg33ARspfgM0z2yt,spotify:track:5ubuyElg33ARspfgM0z2yt,https://api.spotify.com/v1/tracks/5ubuyElg33ARspfgM0z2yt,https://api.spotify.com/v1/audio-analysis/5ubuyElg33ARspfgM0z2yt,151000,4
0.462,0.0903,0,-19.808,1,0.0371,0.802,0.883,0.136,0.0607,134.228,audio_features,6DjuB3ja8UvTVIrbLP7pSr,spotify:track:6DjuB3ja8UvTVIrbLP7pSr,https://api.spotify.com/v1/tracks/6DjuB3ja8UvTVIrbLP7pSr,https://api.spotify.com/v1/audio-analysis/6DjuB3ja8UvTVIrbLP7pSr,153582,4
0.339,0.0631,11,-17.813,1,0.0375,0.958,0.859,0.116,0.165,68.534,audio_features,3vROTGlX31Rem9VaTqdBzS,spotify:track:3vROTGlX31Rem9VaTqdBzS,https://api.spotify.com/v1/tracks/3vROTGlX31Rem9VaTqdBzS,https://api.spotify.com/v1/audio-analysis/3vROTGlX31Rem9VaTqdBzS,175776,3
0.135,0.0877,2,-23.424,0,0.0352,0.807,0.839,0.101,0.0917,57.129,audio_features,0yS587osB0zPG0JB01roTg,spotify:track:0yS587osB0zPG0JB01roTg,https://api.spotify.com/v1/tracks/0yS587osB0zPG0JB01roTg,https://api.spotify.com/v1/audio-analysis/0yS587osB0zPG0JB01roTg,147862,4
0.525,0.188,0,-19.635,1,0.0322,0.59,0.839,0.0975,0.121,110.02,audio_features,0AOz0XTa8sCskJQlBtHfHG,spotify:track:0AOz0XTa8sCskJQlBtHfHG,https://api.spotify.com/v1/tracks/0AOz0XTa8sCskJQlBtHfHG,https://api.spotify.com/v1/audio-analysis/0AOz0XTa8sCskJQlBtHfHG,189818,4
0.515,0.155,10,-19.367,0,0.0313,0.829,0.914,0.118,0.0574,122.895,audio_features,1IKTSaVFGdnkbWkzSJPveE,spotify:track:1IKTSaVFGdnkbWkzSJPveE,https://api.spotify.com/v1/tracks/1IKTSaVFGdnkbWkzSJPveE,https://api.spotify.com/v1/audio-analysis/1IKTSaVFGdnkbWkzSJPveE,142789,4
0.298,0.155,6,-16.545,1,0.0321,0.954,0.877,0.111,0.0487,64.395,audio_features,4lcT08ARvK8cVjRLJbnKLh,spotify:track:4lcT08ARvK8cVjRLJbnKLh,https://api.spotify.com/v1/tracks/4lcT08ARvK8cVjRLJbnKLh,https://api.spotify.com/v1/audio-analysis/4lcT08ARvK8cVjRLJbnKLh,177900,4
0.538,0.12,0,-21.426,1,0.0315,0.81,0.81,0.0844,0.11,78.008,audio_features,1ubCPXu6jZQJfttzO9APUB,spotify:track:1ubCPXu6jZQJfttzO9APUB,https://api.spotify.com/v1/tracks/1ubCPXu6jZQJfttzO9APUB,https://api.spotify.com/v1/audio-analysis/1ubCPXu6jZQJfttzO9APUB,160577,4
0.374,0.158,0,-19.206,1,0.035,0.971,0.95,0.0767,0.0506,140.09,audio_features,7wH5Ck2MRPWwwunLeMjg9f,spotify:track:7wH5Ck2MRPWwwunLeMjg9f,https://api.spotify.com/v1/tracks/7wH5Ck2MRPWwwunLeMjg9f,https://api.spotify.com/v1/audio-analysis/7wH5Ck2MRPWwwunLeMjg9f,174654,4
0.531,0.188,0,-18.464,1,0.0348,0.845,0.909,0.0829,0.076,110.087,audio_features,3aQlVIegX4nPS2igYBFllB,spotify:track:3aQlVIegX4nPS2igYBFllB,https://api.spotify.com/v1/tracks/3aQlVIegX4nPS2igYBFllB,https://api.spotify.com/v1/audio-analysis/3aQlVIegX4nPS2igYBFllB,175091,4
0.183,0.0318,8,-22.672,0,0.0441,0.815,0.864,0.113,0.115,102.077,audio_features,2yR2KTxdGPqpk8krap1Bbl,spotify:track:2yR2KTxdGPqpk8krap1Bbl,https://api.spotify.com/v1/tracks/2yR2KTxdGPqpk8krap1Bbl,https://api.spotify.com/v1/audio-analysis/2yR2KTxdGPqpk8krap1Bbl,189000,4
